Name,Address,Category,Website,Phone,Social Medias,Facebook,Instagram,Twitter,Emails,Email Status
Domino's,"Unit 13B Greenway Plaza 1183-1185 The Horsley Drive, Wetherill Park New South Wales 2164",Pizza restaurant,https://www.dominos.com.au/store/nsw-wetherill-park-98398?utm_source=bing&utm_medium=places-organic&utm_campaign=yext&utm_content=bingURL,(02) 8786 7620,"{""facebook"":""https://www.facebook.com/dominosaustralia"",""youtube"":""https://www.youtube.com/user/dominosaustralia"",""twitter"":""https://twitter.com/dominos_au"",""instagram"":""https://www.instagram.com/dominos_au""}",https://www.facebook.com/dominosaustralia,https://www.instagram.com/dominos_au,https://twitter.com/dominos_au,media@dominos.com.au,Risky
Doms Pizza Bar,"Shop 5 57 MIMOSA Road, BOSSLEY PARK New South Wales 2176",Italian restaurant,https://domspizzabar.com.au/,(02) 9610 0055,"{""facebook"":""https://facebook.com/domspizzabar"",""yelp"":""https://www.yelp.com/biz/doms-pizza-bar-bossley-park"",""instagram"":""https://www.instagram.com/domspizzabar/""}",https://facebook.com/domspizzabar,https://www.instagram.com/domspizzabar/,-- No Data --,hello@domspizzabar.com.au,Risky
Doms Pizza Bar,"Shop 5 57 MIMOSA Road, BOSSLEY PARK New South Wales 2176",Italian restaurant,https://domspizzabar.com.au/,(02) 9610 0055,"{""facebook"":""https://facebook.com/domspizzabar"",""yelp"":""https://www.yelp.com/biz/doms-pizza-bar-bossley-park"",""instagram"":""https://www.instagram.com/domspizzabar/""}",https://facebook.com/domspizzabar,https://www.instagram.com/domspizzabar/,-- No Data --,support@hssservices.com,Risky
Aussie Pizza Ovens,"8 Arnott Place Wetherill Park, Wetherill Park New South Wales 2164",Kitchen supply store,https://fieldfurnace.com.au/,(02) 9729 1799,-- No Data --,-- No Data --,-- No Data --,-- No Data --,accounts@fieldfurnace.com.au,Risky
Domino's,"Shop 10 Erskine Park Shopping Centre 54 Peppertree Dr (Cnr Swallow Dr), Erskine Park New South Wales 2759",Pizza restaurant,https://www.dominos.com.au/store/NSW-ERSKINE-PARK-NSW-98633?utm_source=bing&utm_medium=places-organic&utm_campaign=yext&utm_content=bingURL,(02) 8886 3420,"{""facebook"":""https://www.facebook.com/dominosaustralia"",""youtube"":""https://www.youtube.com/user/dominosaustralia"",""twitter"":""https://twitter.com/dominos_au"",""instagram"":""https://www.instagram.com/dominos_au""}",https://www.facebook.com/dominosaustralia,https://www.instagram.com/dominos_au,https://twitter.com/dominos_au,kylie.hearne@nswtouch.com.au,Risky
Domino's,"Shop 10 Erskine Park Shopping Centre 54 Peppertree Dr (Cnr Swallow Dr), Erskine Park New South Wales 2759",Pizza restaurant,https://www.dominos.com.au/store/NSW-ERSKINE-PARK-NSW-98633?utm_source=bing&utm_medium=places-organic&utm_campaign=yext&utm_content=bingURL,(02) 8886 3420,"{""facebook"":""https://www.facebook.com/dominosaustralia"",""youtube"":""https://www.youtube.com/user/dominosaustralia"",""twitter"":""https://twitter.com/dominos_au"",""instagram"":""https://www.instagram.com/dominos_au""}",https://www.facebook.com/dominosaustralia,https://www.instagram.com/dominos_au,https://twitter.com/dominos_au,feedback@dominos.com.au,Risky
Domino's,"Shop 10 Erskine Park Shopping Centre 54 Peppertree Dr (Cnr Swallow Dr), Erskine Park New South Wales 2759",Pizza restaurant,https://www.dominos.com.au/store/NSW-ERSKINE-PARK-NSW-98633?utm_source=bing&utm_medium=places-organic&utm_campaign=yext&utm_content=bingURL,(02) 8886 3420,"{""facebook"":""https://www.facebook.com/dominosaustralia"",""youtube"":""https://www.youtube.com/user/dominosaustralia"",""twitter"":""https://twitter.com/dominos_au"",""instagram"":""https://www.instagram.com/dominos_au""}",https://www.facebook.com/dominosaustralia,https://www.instagram.com/dominos_au,https://twitter.com/dominos_au,Training@dominos.com.au,Risky
Domino's,"Shop 10 Erskine Park Shopping Centre 54 Peppertree Dr (Cnr Swallow Dr), Erskine Park New South Wales 2759",Pizza restaurant,https://www.dominos.com.au/store/NSW-ERSKINE-PARK-NSW-98633?utm_source=bing&utm_medium=places-organic&utm_campaign=yext&utm_content=bingURL,(02) 8886 3420,"{""facebook"":""https://www.facebook.com/dominosaustralia"",""youtube"":""https://www.youtube.com/user/dominosaustralia"",""twitter"":""https://twitter.com/dominos_au"",""instagram"":""https://www.instagram.com/dominos_au""}",https://www.facebook.com/dominosaustralia,https://www.instagram.com/dominos_au,https://twitter.com/dominos_au,privacy@dominos.com.au,Risky
Domino's,"Shop 10 Erskine Park Shopping Centre 54 Peppertree Dr (Cnr Swallow Dr), Erskine Park New South Wales 2759",Pizza restaurant,https://www.dominos.com.au/store/NSW-ERSKINE-PARK-NSW-98633?utm_source=bing&utm_medium=places-organic&utm_campaign=yext&utm_content=bingURL,(02) 8886 3420,"{""facebook"":""https://www.facebook.com/dominosaustralia"",""youtube"":""https://www.youtube.com/user/dominosaustralia"",""twitter"":""https://twitter.com/dominos_au"",""instagram"":""https://www.instagram.com/dominos_au""}",https://www.facebook.com/dominosaustralia,https://www.instagram.com/dominos_au,https://twitter.com/dominos_au,privacy@dominos.co.nz,Risky
Domino's,"Shop 10 Erskine Park Shopping Centre 54 Peppertree Dr (Cnr Swallow Dr), Erskine Park New South Wales 2759",Pizza restaurant,https://www.dominos.com.au/store/NSW-ERSKINE-PARK-NSW-98633?utm_source=bing&utm_medium=places-organic&utm_campaign=yext&utm_content=bingURL,(02) 8886 3420,"{""facebook"":""https://www.facebook.com/dominosaustralia"",""youtube"":""https://www.youtube.com/user/dominosaustralia"",""twitter"":""https://twitter.com/dominos_au"",""instagram"":""https://www.instagram.com/dominos_au""}",https://www.facebook.com/dominosaustralia,https://www.instagram.com/dominos_au,https://twitter.com/dominos_au,instagift@dominos.com.au,Risky
Domino's,"Shop 10 Erskine Park Shopping Centre 54 Peppertree Dr (Cnr Swallow Dr), Erskine Park New South Wales 2759",Pizza restaurant,https://www.dominos.com.au/store/NSW-ERSKINE-PARK-NSW-98633?utm_source=bing&utm_medium=places-organic&utm_campaign=yext&utm_content=bingURL,(02) 8886 3420,"{""facebook"":""https://www.facebook.com/dominosaustralia"",""youtube"":""https://www.youtube.com/user/dominosaustralia"",""twitter"":""https://twitter.com/dominos_au"",""instagram"":""https://www.instagram.com/dominos_au""}",https://www.facebook.com/dominosaustralia,https://www.instagram.com/dominos_au,https://twitter.com/dominos_au,instagift@dominos.co.nz,Risky
Domino's,"Shop 10 Erskine Park Shopping Centre 54 Peppertree Dr (Cnr Swallow Dr), Erskine Park New South Wales 2759",Pizza restaurant,https://www.dominos.com.au/store/NSW-ERSKINE-PARK-NSW-98633?utm_source=bing&utm_medium=places-organic&utm_campaign=yext&utm_content=bingURL,(02) 8886 3420,"{""facebook"":""https://www.facebook.com/dominosaustralia"",""youtube"":""https://www.youtube.com/user/dominosaustralia"",""twitter"":""https://twitter.com/dominos_au"",""instagram"":""https://www.instagram.com/dominos_au""}",https://www.facebook.com/dominosaustralia,https://www.instagram.com/dominos_au,https://twitter.com/dominos_au,info@mindsandmeals.org.au,Risky
Domino's,"Shop 10 Erskine Park Shopping Centre 54 Peppertree Dr (Cnr Swallow Dr), Erskine Park New South Wales 2759",Pizza restaurant,https://www.dominos.com.au/store/NSW-ERSKINE-PARK-NSW-98633?utm_source=bing&utm_medium=places-organic&utm_campaign=yext&utm_content=bingURL,(02) 8886 3420,"{""facebook"":""https://www.facebook.com/dominosaustralia"",""youtube"":""https://www.youtube.com/user/dominosaustralia"",""twitter"":""https://twitter.com/dominos_au"",""instagram"":""https://www.instagram.com/dominos_au""}",https://www.facebook.com/dominosaustralia,https://www.instagram.com/dominos_au,https://twitter.com/dominos_au,info@mindsandmeals.org.nz,Risky
Domino's,"Shop 10 Erskine Park Shopping Centre 54 Peppertree Dr (Cnr Swallow Dr), Erskine Park New South Wales 2759",Pizza restaurant,https://www.dominos.com.au/store/NSW-ERSKINE-PARK-NSW-98633?utm_source=bing&utm_medium=places-organic&utm_campaign=yext&utm_content=bingURL,(02) 8886 3420,"{""facebook"":""https://www.facebook.com/dominosaustralia"",""youtube"":""https://www.youtube.com/user/dominosaustralia"",""twitter"":""https://twitter.com/dominos_au"",""instagram"":""https://www.instagram.com/dominos_au""}",https://www.facebook.com/dominosaustralia,https://www.instagram.com/dominos_au,https://twitter.com/dominos_au,media@dominos.com.au,Risky
Pizza Hut Mt Druitt,"Shop 3A, 13 Mount Street, Mount Druitt New South Wales 2770",Pizza restaurant,http://www.pizzahut.com.au,13 11 66,"{""yelp"":""https://www.yelp.com/biz/pizza-hut-mount-druitt"",""facebook"":""https://www.facebook.com/pizzahutus/"",""twitter"":""https://twitter.com/pizzahutau"",""instagram"":""https://www.instagram.com/pizzahut/"",""linkedin"":""https://www.linkedin.com/company/pizzahutfr""}",https://www.facebook.com/pizzahutus/,https://www.instagram.com/pizzahut/,https://twitter.com/pizzahutau,tapiola@pizzahut.fi,Risky
Pizza Hut Mt Druitt,"Shop 3A, 13 Mount Street, Mount Druitt New South Wales 2770",Pizza restaurant,http://www.pizzahut.com.au,13 11 66,"{""yelp"":""https://www.yelp.com/biz/pizza-hut-mount-druitt"",""facebook"":""https://www.facebook.com/pizzahutus/"",""twitter"":""https://twitter.com/pizzahutau"",""instagram"":""https://www.instagram.com/pizzahut/"",""linkedin"":""https://www.linkedin.com/company/pizzahutfr""}",https://www.facebook.com/pizzahutus/,https://www.instagram.com/pizzahut/,https://twitter.com/pizzahutau,support@hssservices.com,Risky
Pizza Hut Mt Druitt,"Shop 3A, 13 Mount Street, Mount Druitt New South Wales 2770",Pizza restaurant,http://www.pizzahut.com.au,13 11 66,"{""yelp"":""https://www.yelp.com/biz/pizza-hut-mount-druitt"",""facebook"":""https://www.facebook.com/pizzahutus/"",""twitter"":""https://twitter.com/pizzahutau"",""instagram"":""https://www.instagram.com/pizzahut/"",""linkedin"":""https://www.linkedin.com/company/pizzahutfr""}",https://www.facebook.com/pizzahutus/,https://www.instagram.com/pizzahut/,https://twitter.com/pizzahutau,finn.coleman@austcommunitymedia.com.au,Risky
Domino's,"Shop 1, Cecil Hills Shopping Centre, 1 Lancaster Ave, Cecil Hills New South Wales 2171",Pizza restaurant,https://www.dominos.com.au/store/NSW-CECIL-HILLS-98126?utm_source=bing&utm_medium=places-organic&utm_campaign=yext&utm_content=bingURL,(02) 9732 3120,"{""facebook"":""https://www.facebook.com/dominosaustralia"",""youtube"":""https://www.youtube.com/user/dominosaustralia"",""twitter"":""https://twitter.com/dominos_au"",""instagram"":""https://www.instagram.com/dominos_au""}",https://www.facebook.com/dominosaustralia,https://www.instagram.com/dominos_au,https://twitter.com/dominos_au,media@dominos.com.au,Risky
Domino's,"Shop 1, Cecil Hills Shopping Centre, 1 Lancaster Ave, Cecil Hills New South Wales 2171",Pizza restaurant,https://www.dominos.com.au/store/NSW-CECIL-HILLS-98126?utm_source=bing&utm_medium=places-organic&utm_campaign=yext&utm_content=bingURL,(02) 9732 3120,"{""facebook"":""https://www.facebook.com/dominosaustralia"",""youtube"":""https://www.youtube.com/user/dominosaustralia"",""twitter"":""https://twitter.com/dominos_au"",""instagram"":""https://www.instagram.com/dominos_au""}",https://www.facebook.com/dominosaustralia,https://www.instagram.com/dominos_au,https://twitter.com/dominos_au,feedback@dominos.com.au,Risky
Domino's,"Shop 1, Cecil Hills Shopping Centre, 1 Lancaster Ave, Cecil Hills New South Wales 2171",Pizza restaurant,https://www.dominos.com.au/store/NSW-CECIL-HILLS-98126?utm_source=bing&utm_medium=places-organic&utm_campaign=yext&utm_content=bingURL,(02) 9732 3120,"{""facebook"":""https://www.facebook.com/dominosaustralia"",""youtube"":""https://www.youtube.com/user/dominosaustralia"",""twitter"":""https://twitter.com/dominos_au"",""instagram"":""https://www.instagram.com/dominos_au""}",https://www.facebook.com/dominosaustralia,https://www.instagram.com/dominos_au,https://twitter.com/dominos_au,covid19@dominos.com.au,Risky
Domino's,"Shop 1, Cecil Hills Shopping Centre, 1 Lancaster Ave, Cecil Hills New South Wales 2171",Pizza restaurant,https://www.dominos.com.au/store/NSW-CECIL-HILLS-98126?utm_source=bing&utm_medium=places-organic&utm_campaign=yext&utm_content=bingURL,(02) 9732 3120,"{""facebook"":""https://www.facebook.com/dominosaustralia"",""youtube"":""https://www.youtube.com/user/dominosaustralia"",""twitter"":""https://twitter.com/dominos_au"",""instagram"":""https://www.instagram.com/dominos_au""}",https://www.facebook.com/dominosaustralia,https://www.instagram.com/dominos_au,https://twitter.com/dominos_au,webmaster@dominos.com.au,Risky
Domino's,"Shop 1, Cecil Hills Shopping Centre, 1 Lancaster Ave, Cecil Hills New South Wales 2171",Pizza restaurant,https://www.dominos.com.au/store/NSW-CECIL-HILLS-98126?utm_source=bing&utm_medium=places-organic&utm_campaign=yext&utm_content=bingURL,(02) 9732 3120,"{""facebook"":""https://www.facebook.com/dominosaustralia"",""youtube"":""https://www.youtube.com/user/dominosaustralia"",""twitter"":""https://twitter.com/dominos_au"",""instagram"":""https://www.instagram.com/dominos_au""}",https://www.facebook.com/dominosaustralia,https://www.instagram.com/dominos_au,https://twitter.com/dominos_au,Training@dominos.com.au,Risky
Domino's,"Shop 1, Cecil Hills Shopping Centre, 1 Lancaster Ave, Cecil Hills New South Wales 2171",Pizza restaurant,https://www.dominos.com.au/store/NSW-CECIL-HILLS-98126?utm_source=bing&utm_medium=places-organic&utm_campaign=yext&utm_content=bingURL,(02) 9732 3120,"{""facebook"":""https://www.facebook.com/dominosaustralia"",""youtube"":""https://www.youtube.com/user/dominosaustralia"",""twitter"":""https://twitter.com/dominos_au"",""instagram"":""https://www.instagram.com/dominos_au""}",https://www.facebook.com/dominosaustralia,https://www.instagram.com/dominos_au,https://twitter.com/dominos_au,privacy@dominos.com.au,Risky
Domino's,"Shop 1, Cecil Hills Shopping Centre, 1 Lancaster Ave, Cecil Hills New South Wales 2171",Pizza restaurant,https://www.dominos.com.au/store/NSW-CECIL-HILLS-98126?utm_source=bing&utm_medium=places-organic&utm_campaign=yext&utm_content=bingURL,(02) 9732 3120,"{""facebook"":""https://www.facebook.com/dominosaustralia"",""youtube"":""https://www.youtube.com/user/dominosaustralia"",""twitter"":""https://twitter.com/dominos_au"",""instagram"":""https://www.instagram.com/dominos_au""}",https://www.facebook.com/dominosaustralia,https://www.instagram.com/dominos_au,https://twitter.com/dominos_au,privacy@dominos.co.nz,Risky
Domino's,"Shop 1, Cecil Hills Shopping Centre, 1 Lancaster Ave, Cecil Hills New South Wales 2171",Pizza restaurant,https://www.dominos.com.au/store/NSW-CECIL-HILLS-98126?utm_source=bing&utm_medium=places-organic&utm_campaign=yext&utm_content=bingURL,(02) 9732 3120,"{""facebook"":""https://www.facebook.com/dominosaustralia"",""youtube"":""https://www.youtube.com/user/dominosaustralia"",""twitter"":""https://twitter.com/dominos_au"",""instagram"":""https://www.instagram.com/dominos_au""}",https://www.facebook.com/dominosaustralia,https://www.instagram.com/dominos_au,https://twitter.com/dominos_au,instagift@dominos.com.au,Risky
Domino's,"Shop 1, Cecil Hills Shopping Centre, 1 Lancaster Ave, Cecil Hills New South Wales 2171",Pizza restaurant,https://www.dominos.com.au/store/NSW-CECIL-HILLS-98126?utm_source=bing&utm_medium=places-organic&utm_campaign=yext&utm_content=bingURL,(02) 9732 3120,"{""facebook"":""https://www.facebook.com/dominosaustralia"",""youtube"":""https://www.youtube.com/user/dominosaustralia"",""twitter"":""https://twitter.com/dominos_au"",""instagram"":""https://www.instagram.com/dominos_au""}",https://www.facebook.com/dominosaustralia,https://www.instagram.com/dominos_au,https://twitter.com/dominos_au,instagift@dominos.co.nz,Risky
Domino's,"Shop 1, Cecil Hills Shopping Centre, 1 Lancaster Ave, Cecil Hills New South Wales 2171",Pizza restaurant,https://www.dominos.com.au/store/NSW-CECIL-HILLS-98126?utm_source=bing&utm_medium=places-organic&utm_campaign=yext&utm_content=bingURL,(02) 9732 3120,"{""facebook"":""https://www.facebook.com/dominosaustralia"",""youtube"":""https://www.youtube.com/user/dominosaustralia"",""twitter"":""https://twitter.com/dominos_au"",""instagram"":""https://www.instagram.com/dominos_au""}",https://www.facebook.com/dominosaustralia,https://www.instagram.com/dominos_au,https://twitter.com/dominos_au,info@mindsandmeals.org.au,Risky
Domino's,"Shop 1, Cecil Hills Shopping Centre, 1 Lancaster Ave, Cecil Hills New South Wales 2171",Pizza restaurant,https://www.dominos.com.au/store/NSW-CECIL-HILLS-98126?utm_source=bing&utm_medium=places-organic&utm_campaign=yext&utm_content=bingURL,(02) 9732 3120,"{""facebook"":""https://www.facebook.com/dominosaustralia"",""youtube"":""https://www.youtube.com/user/dominosaustralia"",""twitter"":""https://twitter.com/dominos_au"",""instagram"":""https://www.instagram.com/dominos_au""}",https://www.facebook.com/dominosaustralia,https://www.instagram.com/dominos_au,https://twitter.com/dominos_au,info@mindsandmeals.org.nz,Risky
Mad Toppings Pemulwuy,"Shop 3/30 Watkin Tench Parade, Pemulwuy New South Wales 2145",Pizza restaurant,https://madtoppings.com.au/,(02) 8605 7200,"{""facebook"":""https://facebook.com/madtoppings"",""instagram"":""https://www.instagram.com/madtoppingsrockdale/"",""youtube"":""https://www.youtube.com/watch?v=1nh6trrdmac""}",https://facebook.com/madtoppings,https://www.instagram.com/madtoppingsrockdale/,-- No Data --,support@deliverit.com.au,Risky
Mad Toppings Pemulwuy,"Shop 3/30 Watkin Tench Parade, Pemulwuy New South Wales 2145",Pizza restaurant,https://madtoppings.com.au/,(02) 8605 7200,"{""facebook"":""https://facebook.com/madtoppings"",""instagram"":""https://www.instagram.com/madtoppingsrockdale/"",""youtube"":""https://www.youtube.com/watch?v=1nh6trrdmac""}",https://facebook.com/madtoppings,https://www.instagram.com/madtoppingsrockdale/,-- No Data --,support@hssservices.com,Risky
Mad Toppings Pemulwuy,"Shop 3/30 Watkin Tench Parade, Pemulwuy New South Wales 2145",Pizza restaurant,https://madtoppings.com.au/,(02) 8605 7200,"{""facebook"":""https://facebook.com/madtoppings"",""instagram"":""https://www.instagram.com/madtoppingsrockdale/"",""youtube"":""https://www.youtube.com/watch?v=1nh6trrdmac""}",https://facebook.com/madtoppings,https://www.instagram.com/madtoppingsrockdale/,-- No Data --,bubbly421@naver.com,Risky
Mad Toppings Pemulwuy,"Shop 3/30 Watkin Tench Parade, Pemulwuy New South Wales 2145",Pizza restaurant,https://madtoppings.com.au/,(02) 8605 7200,"{""facebook"":""https://facebook.com/madtoppings"",""instagram"":""https://www.instagram.com/madtoppingsrockdale/"",""youtube"":""https://www.youtube.com/watch?v=1nh6trrdmac""}",https://facebook.com/madtoppings,https://www.instagram.com/madtoppingsrockdale/,-- No Data --,sales@edlyn.com.au,Risky
Mad Toppings Pemulwuy,"Shop 3/30 Watkin Tench Parade, Pemulwuy New South Wales 2145",Pizza restaurant,https://madtoppings.com.au/,(02) 8605 7200,"{""facebook"":""https://facebook.com/madtoppings"",""instagram"":""https://www.instagram.com/madtoppingsrockdale/"",""youtube"":""https://www.youtube.com/watch?v=1nh6trrdmac""}",https://facebook.com/madtoppings,https://www.instagram.com/madtoppingsrockdale/,-- No Data --,Shop@ido-ido.com.au,Risky
Eagle Pizzeria Prospect,"6 Myrtle Street, Prospect New South Wales 2148",Pizza restaurant,https://eaglepizzeria.com.au/Prospect/?client_code=EAG02,(02) 8814 8155,"{""facebook"":""https://www.facebook.com/eaglepizzeriaprospect/""}",https://www.facebook.com/eaglepizzeriaprospect/,-- No Data --,-- No Data --,support@hssservices.com,Risky
Goodfellas Pizzeria,"SHOP 4 41 BATHURST Street, Greystanes New South Wales 2145",Pizza restaurant,https://goodfellaspizzeria.com.au/,(02) 9896 0499,"{""facebook"":""https://www.facebook.com/pizzakingblacktown"",""instagram"":""https://www.instagram.com/goodfellas__pizzeria/""}",https://www.facebook.com/pizzakingblacktown,https://www.instagram.com/goodfellas__pizzeria/,-- No Data --,pizzeria.goodfella@gmail.com,Risky
Montys Pizza Pendle Hill,"62 Pendle Way, Pemulwuy New South Wales 2145",Pizza restaurant,https://montyspizza.com.au/,(02) 7820 1101,"{""facebook"":""https://www.facebook.com/montypizza/""}",https://www.facebook.com/montypizza/,-- No Data --,-- No Data --,John@montyspizza.com.au,Risky
Montys Pizza Pendle Hill,"62 Pendle Way, Pemulwuy New South Wales 2145",Pizza restaurant,https://montyspizza.com.au/,(02) 7820 1101,"{""facebook"":""https://www.facebook.com/montypizza/""}",https://www.facebook.com/montypizza/,-- No Data --,-- No Data --,JohnSmith@montyspizza.com.au,Risky
Montys Pizza Pendle Hill,"62 Pendle Way, Pemulwuy New South Wales 2145",Pizza restaurant,https://montyspizza.com.au/,(02) 7820 1101,"{""facebook"":""https://www.facebook.com/montypizza/""}",https://www.facebook.com/montypizza/,-- No Data --,-- No Data --,JSmith@montyspizza.com.au,Risky
Montys Pizza Pendle Hill,"62 Pendle Way, Pemulwuy New South Wales 2145",Pizza restaurant,https://montyspizza.com.au/,(02) 7820 1101,"{""facebook"":""https://www.facebook.com/montypizza/""}",https://www.facebook.com/montypizza/,-- No Data --,-- No Data --,info@tajindianrestaurant.com.au,Risky
Montys Pizza Pendle Hill,"62 Pendle Way, Pemulwuy New South Wales 2145",Pizza restaurant,https://montyspizza.com.au/,(02) 7820 1101,"{""facebook"":""https://www.facebook.com/montypizza/""}",https://www.facebook.com/montypizza/,-- No Data --,-- No Data --,support@deliverit.com.au,Risky
Montys Pizza Pendle Hill,"62 Pendle Way, Pemulwuy New South Wales 2145",Pizza restaurant,https://montyspizza.com.au/,(02) 7820 1101,"{""facebook"":""https://www.facebook.com/montypizza/""}",https://www.facebook.com/montypizza/,-- No Data --,-- No Data --,montipizzaria@gmail.com,Risky
Pizza Hut Blacktown Express,"17 Patrick Street, Westpoint Shopping Centre, Blacktown New South Wales 2148",Pizza restaurant,http://www.pizzahut.com.au,1300 749 924,"{""facebook"":""https://www.facebook.com/adrianwidjy/videos/check-out-the-new-dining-precinct-dining-collective-where-youll-find-three-amazi/517368863938453/"",""youtube"":""https://www.youtube.com/watch?v=4_pdsb0kew0"",""yelp"":""https://www.yelp.com/biz/pizza-hut-blacktown-3""}",https://www.facebook.com/adrianwidjy/videos/check-out-the-new-dining-precinct-dining-collective-where-youll-find-three-amazi/517368863938453/,-- No Data --,-- No Data --,tapiola@pizzahut.fi,Risky
Pizza Hut Blacktown Express,"17 Patrick Street, Westpoint Shopping Centre, Blacktown New South Wales 2148",Pizza restaurant,http://www.pizzahut.com.au,1300 749 924,"{""facebook"":""https://www.facebook.com/adrianwidjy/videos/check-out-the-new-dining-precinct-dining-collective-where-youll-find-three-amazi/517368863938453/"",""youtube"":""https://www.youtube.com/watch?v=4_pdsb0kew0"",""yelp"":""https://www.yelp.com/biz/pizza-hut-blacktown-3""}",https://www.facebook.com/adrianwidjy/videos/check-out-the-new-dining-precinct-dining-collective-where-youll-find-three-amazi/517368863938453/,-- No Data --,-- No Data --,support@hssservices.com,Risky
Pizza Hut Blacktown Express,"17 Patrick Street, Westpoint Shopping Centre, Blacktown New South Wales 2148",Pizza restaurant,http://www.pizzahut.com.au,1300 749 924,"{""facebook"":""https://www.facebook.com/adrianwidjy/videos/check-out-the-new-dining-precinct-dining-collective-where-youll-find-three-amazi/517368863938453/"",""youtube"":""https://www.youtube.com/watch?v=4_pdsb0kew0"",""yelp"":""https://www.yelp.com/biz/pizza-hut-blacktown-3""}",https://www.facebook.com/adrianwidjy/videos/check-out-the-new-dining-precinct-dining-collective-where-youll-find-three-amazi/517368863938453/,-- No Data --,-- No Data --,finn.coleman@austcommunitymedia.com.au,Risky
The Pizza&Pasta Kitchen,"4 Claudia Road, Toongabbie New South Wales 2146",Italian restaurant,https://www.thepizzapastakitchen.com.au/,(02) 9636 6062,"{""instagram"":""https://www.instagram.com/p/cuy4bhksdzu/"",""facebook"":""https://www.facebook.com/the-pizza-pasta-kitchen-claudia-road-cafe-1973613016260946/"",""tiktok"":""https://www.tiktok.com/@thepizzapastakitchen?_t=zs-8tzpxr7g4g8&_r=1""}",https://www.facebook.com/the-pizza-pasta-kitchen-claudia-road-cafe-1973613016260946/,https://www.instagram.com/p/cuy4bhksdzu/,-- No Data --,info@thepizzapastakitchen.com.au,Risky
The Pizza&Pasta Kitchen,"4 Claudia Road, Toongabbie New South Wales 2146",Italian restaurant,https://www.thepizzapastakitchen.com.au/,(02) 9636 6062,"{""instagram"":""https://www.instagram.com/p/cuy4bhksdzu/"",""facebook"":""https://www.facebook.com/the-pizza-pasta-kitchen-claudia-road-cafe-1973613016260946/"",""tiktok"":""https://www.tiktok.com/@thepizzapastakitchen?_t=zs-8tzpxr7g4g8&_r=1""}",https://www.facebook.com/the-pizza-pasta-kitchen-claudia-road-cafe-1973613016260946/,https://www.instagram.com/p/cuy4bhksdzu/,-- No Data --,info@claudiaroadcafe.com.au,Risky
The Pizza&Pasta Kitchen,"4 Claudia Road, Toongabbie New South Wales 2146",Italian restaurant,https://www.thepizzapastakitchen.com.au/,(02) 9636 6062,"{""instagram"":""https://www.instagram.com/p/cuy4bhksdzu/"",""facebook"":""https://www.facebook.com/the-pizza-pasta-kitchen-claudia-road-cafe-1973613016260946/"",""tiktok"":""https://www.tiktok.com/@thepizzapastakitchen?_t=zs-8tzpxr7g4g8&_r=1""}",https://www.facebook.com/the-pizza-pasta-kitchen-claudia-road-cafe-1973613016260946/,https://www.instagram.com/p/cuy4bhksdzu/,-- No Data --,6062info@thepizzapastakitchen.com.au,Risky
The Pizza&Pasta Kitchen,"4 Claudia Road, Toongabbie New South Wales 2146",Italian restaurant,https://www.thepizzapastakitchen.com.au/,(02) 9636 6062,"{""instagram"":""https://www.instagram.com/p/cuy4bhksdzu/"",""facebook"":""https://www.facebook.com/the-pizza-pasta-kitchen-claudia-road-cafe-1973613016260946/"",""tiktok"":""https://www.tiktok.com/@thepizzapastakitchen?_t=zs-8tzpxr7g4g8&_r=1""}",https://www.facebook.com/the-pizza-pasta-kitchen-claudia-road-cafe-1973613016260946/,https://www.instagram.com/p/cuy4bhksdzu/,-- No Data --,enquiries@thepizzapastakitchen.com.au,Risky
The Pizza&Pasta Kitchen,"4 Claudia Road, Toongabbie New South Wales 2146",Italian restaurant,https://www.thepizzapastakitchen.com.au/,(02) 9636 6062,"{""instagram"":""https://www.instagram.com/p/cuy4bhksdzu/"",""facebook"":""https://www.facebook.com/the-pizza-pasta-kitchen-claudia-road-cafe-1973613016260946/"",""tiktok"":""https://www.tiktok.com/@thepizzapastakitchen?_t=zs-8tzpxr7g4g8&_r=1""}",https://www.facebook.com/the-pizza-pasta-kitchen-claudia-road-cafe-1973613016260946/,https://www.instagram.com/p/cuy4bhksdzu/,-- No Data --,Consumer.Services@motherdairy.com,Risky
The Pizza&Pasta Kitchen,"4 Claudia Road, Toongabbie New South Wales 2146",Italian restaurant,https://www.thepizzapastakitchen.com.au/,(02) 9636 6062,"{""instagram"":""https://www.instagram.com/p/cuy4bhksdzu/"",""facebook"":""https://www.facebook.com/the-pizza-pasta-kitchen-claudia-road-cafe-1973613016260946/"",""tiktok"":""https://www.tiktok.com/@thepizzapastakitchen?_t=zs-8tzpxr7g4g8&_r=1""}",https://www.facebook.com/the-pizza-pasta-kitchen-claudia-road-cafe-1973613016260946/,https://www.instagram.com/p/cuy4bhksdzu/,-- No Data --,media@motherdairy.com,Risky
Pizza Hut,"88 Reservoir Road, Blacktown New South Wales 2148",Pizza restaurant,https://www.pizzahut.com.au/stores/pizza-hut-Blacktown,13 11 66,"{""facebook"":""https://www.facebook.com/pizzahutblacktown/"",""twitter"":""https://twitter.com/pizzahutau""}",https://www.facebook.com/pizzahutblacktown/,-- No Data --,https://twitter.com/pizzahutau,tapiola@pizzahut.fi,Risky
